% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
1.19	1	1	120	1	1	28	2196	0	0
1.191	1	1	120	2	1	28	2196	0	0
1.192	1	1	120	3	1	28	2196	0	0
1.193	1	1	120	4	1	28	2196	0	0
1.194	1	1	120	5	1	28	2196	0	0
1.195	1	1	120	6	1	28	2196	0	0
1.196	1	1	120	7	1	28	2196	0	0
1.197	1	1	120	8	1	28	2196	0	0
1.198	1	1	120	9	1	28	2196	0	0
1.199	1	1	120	10	1	28	2196	0	0
1.2	1	1	121	1	1	28	2196	0	0
1.201	1	1	121	2	1	28	2196	0	0
1.202	1	1	121	3	1	28	2196	0	0
1.203	1	1	121	4	1	28	2196	0	0
1.204	1	1	121	5	1	28	2196	0	0
1.205	1	1	121	6	1	28	2196	0	0
1.236	1	1	124	7	1	28	2196	0	0
1.237	1	1	124	8	1	28	2196	0	0
1.238	1	1	124	9	1	28	2196	0	0
1.239	1	1	124	10	1	28	2196	0	0
1.24	1	1	125	1	1	28	2196	0	0
1.241	1	1	125	2	1	28	2196	0	0
1.242	1	1	125	3	1	28	2196	0	0
1.243	1	1	125	4	1	28	2196	0	0
1.244	1	1	125	5	1	28	2196	0	0
1.245	1	1	125	6	1	28	2196	0	0
1.246	1	1	125	7	1	28	2196	0	0
1.247	1	1	125	8	1	28	2196	0	0
1.248	1	1	125	9	1	28	2196	0	0
1.249	1	1	125	10	1	28	2196	0	0
1.25	1	1	126	1	1	28	2196	0	0
1.251	1	1	126	2	1	28	2196	0	0
1.252	1	1	126	3	1	28	2196	0	0
1.253	1	1	126	4	1	28	2196	0	0
1.254	1	1	126	5	1	28	2196	0	0
1.255	1	1	126	6	1	28	2196	0	0
1.256	1	1	126	7	1	28	2196	0	0
1.257	1	1	126	8	1	28	2196	0	0
1.258	1	1	126	9	1	28	2196	0	0
1.259	1	1	126	10	1	28	2196	0	0
1.26	1	1	127	1	1	28	2196	0	0
1.261	1	1	127	2	1	28	2196	0	0
1.262	1	1	127	3	1	28	2196	0	0
1.263	1	1	127	4	1	28	2196	0	0
1.264	1	1	127	5	1	28	2196	0	0
1.265	1	1	127	6	1	28	2196	0	0
1.266	1	1	127	7	1	28	2196	0	0
1.267	1	1	127	8	1	28	2196	0	0
1.268	1	1	127	9	1	28	2196	0	0
1.291	1	1	130	2	1	28	2196	0	0
1.292	1	1	130	3	1	28	2196	0	0
1.293	1	1	130	4	1	28	2196	0	0
1.294	1	1	130	5	1	28	2196	0	0
1.295	1	1	130	6	1	28	2196	0	0
1.296	1	1	130	7	1	28	2196	0	0
1.297	1	1	130	8	1	8	421	0	0
1.298	1	1	130	9	1	8	421	0	0
1.299	1	1	130	10	1	28	2196	0	0
1.3	1	1	131	1	1	28	2196	0	0
1.301	1	1	131	2	1	28	2196	0	0
1.302	1	1	131	3	1	28	2196	0	0
1.303	1	1	131	4	1	28	2196	0	0
1.304	1	1	131	5	1	28	2196	0	0
1.305	1	1	131	6	1	28	2196	0	0
1.306	1	1	131	7	1	28	2196	0	0
1.307	1	1	131	8	1	28	2196	0	0
1.308	1	1	131	9	1	28	2196	0	0
1.309	1	1	131	10	1	28	2196	0	0
1.31	1	1	132	1	1	28	2196	0	0
1.311	1	1	132	2	1	24	1620	0	0
1.312	1	1	132	3	1	24	1620	0	0
1.313	1	1	132	4	1	28	2196	0	0
1.314	1	1	132	5	1	28	2196	0	0
1.315	1	1	132	6	1	28	2196	0	0
1.316	1	1	132	7	1	28	2196	0	0
1.317	1	1	132	8	1	28	2196	0	0
1.318	1	1	132	9	1	28	2196	0	0
1.319	1	1	132	10	1	28	2196	0	0
1.32	1	1	133	1	1	28	2196	0	0
1.321	1	1	133	2	1	28	2196	0	0
1.322	1	1	133	3	1	28	2196	0	0
1.323	1	1	133	4	1	28	2196	0	0
1.324	1	1	133	5	1	28	2196	0	0
1.325	1	1	133	6	1	28	2196	0	0
1.346	1	1	135	7	1	28	2196	0	0
1.347	1	1	135	8	1	28	2196	0	0
1.348	1	1	135	9	1	28	2196	0	0
1.349	1	1	135	10	1	28	2196	0	0
1.35	1	1	136	1	1	28	2196	0	0
1.351	1	1	136	2	1	28	2196	0	0
1.352	1	1	136	3	1	28	2196	0	0
1.353	1	1	136	4	1	28	2196	0	0
1.354	1	1	136	5	1	28	2196	0	0
1.355	1	1	136	6	1	28	2196	0	0
1.356	1	1	136	7	1	28	2196	0	0
1.357	1	1	136	8	1	28	2196	0	0
1.358	1	1	136	9	1	28	2196	0	0
1.359	1	1	136	10	1	28	2196	0	0
1.36	1	1	137	1	1	28	2196	0	0
1.361	1	1	137	2	1	28	2196	0	0
1.362	1	1	137	3	1	28	2196	0	0
1.363	1	1	137	4	1	28	2196	0	0
1.364	1	1	137	5	1	28	2196	0	0
1.365	1	1	137	6	1	28	2196	0	0
1.366	1	1	137	7	1	28	2196	0	0
1.367	1	1	137	8	1	28	2196	0	0
1.368	1	1	137	9	1	28	2196	0	0
1.369	1	1	137	10	1	28	2196	0	0
1.37	1	1	138	1	1	28	2196	0	0
1.371	1	1	138	2	1	28	2196	0	0
1.372	1	1	138	3	1	28	2196	0	0
1.373	1	1	138	4	1	28	2196	0	0
1.374	1	1	138	5	1	28	2196	0	0
1.375	1	1	138	6	1	28	2196	0	0
1.376	1	1	138	7	1	28	2196	0	0
1.377	1	1	138	8	1	28	2196	0	0
1.378	1	1	138	9	1	28	2196	0	0
1.401	1	1	141	2	1	28	2196	0	0
1.402	1	1	141	3	1	28	2196	0	0
1.403	1	1	141	4	1	28	2196	0	0
1.404	1	1	141	5	1	28	2196	0	0
1.405	1	1	141	6	1	28	2196	0	0
1.406	1	1	141	7	1	28	2196	0	0
1.407	1	1	141	8	1	28	2196	0	0
1.408	1	1	141	9	1	28	2196	0	0
1.409	1	1	141	10	1	28	2196	0	0
1.41	1	1	142	1	1	28	2196	0	0
1.411	1	1	142	2	1	28	2196	0	0
1.412	1	1	142	3	1	28	2196	0	0
1.413	1	1	142	4	1	28	2196	0	0
1.414	1	1	142	5	1	28	2196	0	0
1.415	1	1	142	6	1	28	2196	0	0
1.416	1	1	142	7	1	28	2196	0	0
1.417	1	1	142	8	1	28	2196	0	0
1.418	1	1	142	9	1	28	2196	0	0
1.419	1	1	142	10	1	28	2196	0	0
1.42	1	1	143	1	1	28	2196	0	0
1.421	1	1	143	2	1	28	2196	0	0
1.422	1	1	143	3	1	28	2196	0	0
1.423	1	1	143	4	1	28	2196	0	0
1.424	1	1	143	5	1	28	2196	0	0
1.425	1	1	143	6	1	28	2196	0	0
1.426	1	1	143	7	1	28	2196	0	0
1.427	1	1	143	8	1	28	2196	0	0
1.428	1	1	143	9	1	28	2196	0	0
1.429	1	1	143	10	1	28	2196	0	0
1.43	1	1	144	1	1	28	2196	0	0
1.431	1	1	144	2	1	28	2196	0	0
1.432	1	1	144	3	1	28	2196	0	0
1.433	1	1	144	4	1	28	2196	0	0
1.456	1	1	146	7	1	28	2196	0	0
1.457	1	1	146	8	1	28	2196	0	0
1.458	1	1	146	9	1	28	2196	0	0
1.459	1	1	146	10	1	28	2196	0	0
1.46	1	1	147	1	1	28	2196	0	0
1.461	1	1	147	2	1	28	2196	0	0
1.462	1	1	147	3	1	28	2196	0	0
1.463	1	1	147	4	1	28	2196	0	0
1.464	1	1	147	5	1	28	2196	0	0
1.465	1	1	147	6	1	28	2196	0	0
1.466	1	1	147	7	1	28	2196	0	0
1.467	1	1	147	8	1	28	2196	0	0
1.468	1	1	147	9	1	28	2196	0	0
1.469	1	1	147	10	1	28	2196	0	0
1.47	1	1	148	1	1	28	2196	0	0
1.471	1	1	148	2	1	28	2196	0	0
1.472	1	1	148	3	1	28	2196	0	0
1.473	1	1	148	4	1	28	2196	0	0
1.474	1	1	148	5	1	28	2196	0	0
1.475	1	1	148	6	1	28	2196	0	0
1.476	1	1	148	7	1	28	2196	0	0
1.477	1	1	148	8	1	28	2196	0	0
1.478	1	1	148	9	1	28	2196	0	0
1.479	1	1	148	10	1	28	2196	0	0
1.48	1	1	149	1	1	28	2196	0	0
1.481	1	1	149	2	1	28	2196	0	0
1.482	1	1	149	3	1	28	2196	0	0
1.483	1	1	149	4	1	28	2196	0	0
1.484	1	1	149	5	1	28	2196	0	0
1.485	1	1	149	6	1	28	2196	0	0
1.486	1	1	149	7	1	28	2196	0	0
1.487	1	1	149	8	1	28	2196	0	0
1.488	1	1	149	9	1	28	2196	0	0
1.511	1	1	152	2	1	28	2196	0	0
1.512	1	1	152	3	1	28	2196	0	0
1.513	1	1	152	4	1	28	2196	0	0
1.514	1	1	152	5	1	28	2196	0	0
1.515	1	1	152	6	1	28	2196	0	0
1.516	1	1	152	7	1	28	2196	0	0
1.517	1	1	152	8	1	28	2196	0	0
1.518	1	1	152	9	1	28	2196	0	0
1.519	1	1	152	10	1	28	2196	0	0
1.52	1	1	153	1	1	28	2196	0	0
1.521	1	1	153	2	1	28	2196	0	0
1.522	1	1	153	3	1	28	2196	0	0
1.523	1	1	153	4	1	28	2196	0	0
1.524	1	1	153	5	1	28	2196	0	0
1.525	1	1	153	6	1	28	2196	0	0
1.526	1	1	153	7	1	28	2196	0	0
1.527	1	1	153	8	1	28	2196	0	0
1.528	1	1	153	9	1	28	2196	0	0
1.529	1	1	153	10	1	28	2196	0	0
1.53	1	1	154	1	1	28	2196	0	0
1.531	1	1	154	2	1	28	2196	0	0
1.532	1	1	154	3	1	28	2196	0	0
1.533	1	1	154	4	1	28	2196	0	0
1.534	1	1	154	5	1	28	2196	0	0
1.535	1	1	154	6	1	24	1620	0	0
1.536	1	1	154	7	1	24	1620	0	0
1.537	1	1	154	8	1	24	1620	0	0
1.538	1	1	154	9	1	24	1620	0	0
1.539	1	1	154	10	1	28	2196	0	0
1.54	1	1	155	1	1	28	2196	0	0
1.541	1	1	155	2	1	28	2196	0	0
1.542	1	1	155	3	1	28	2196	0	0
1.543	1	1	155	4	1	28	2196	0	0
1.544	1	1	155	5	1	28	2196	0	0
1.566	1	1	157	7	1	28	2196	0	0
1.567	1	1	157	8	1	28	2196	0	0
1.568	1	1	157	9	1	28	2196	0	0
1.569	1	1	157	10	1	28	2196	0	0
1.57	1	1	158	1	1	28	2196	0	0
1.571	1	1	158	2	1	28	2196	0	0
1.572	1	1	158	3	1	28	2196	0	0
1.573	1	1	158	4	1	28	2196	0	0
1.574	1	1	158	5	1	28	2196	0	0
1.575	1	1	158	6	1	28	2196	0	0
1.576	1	1	158	7	1	28	2196	0	0
1.577	1	1	158	8	1	28	2196	0	0
1.578	1	1	158	9	1	28	2196	0	0
1.579	1	1	158	10	1	28	2196	0	0
1.58	1	1	159	1	1	28	2196	0	0
1.581	1	1	159	2	1	28	2196	0	0
1.582	1	1	159	3	1	28	2196	0	0
1.583	1	1	159	4	1	28	2196	0	0
1.584	1	1	159	5	1	28	2196	0	0
1.585	1	1	159	6	1	28	2196	0	0
1.586	1	1	159	7	1	28	2196	0	0
1.587	1	1	159	8	1	28	2196	0	0
1.588	1	1	159	9	1	28	2196	0	0
1.589	1	1	159	10	1	28	2196	0	0
1.59	1	1	160	1	1	28	2196	0	0
1.591	1	1	160	2	1	28	2196	0	0
1.592	1	1	160	3	1	28	2196	0	0
1.593	1	1	160	4	1	28	2196	0	0
1.594	1	1	160	5	1	28	2196	0	0
1.595	1	1	160	6	1	28	2196	0	0
1.596	1	1	160	7	1	28	2196	0	0
1.597	1	1	160	8	1	28	2196	0	0
1.598	1	1	160	9	1	28	2196	0	0
1.621	1	1	163	2	1	28	2196	0	0
1.622	1	1	163	3	1	28	2196	0	0
1.623	1	1	163	4	1	28	2196	0	0
1.624	1	1	163	5	1	28	2196	0	0
1.625	1	1	163	6	1	28	2196	0	0
1.626	1	1	163	7	1	28	2196	0	0
1.627	1	1	163	8	1	28	2196	0	0
1.628	1	1	163	9	1	28	2196	0	0
1.629	1	1	163	10	1	28	2196	0	0
1.63	1	1	164	1	1	28	2196	0	0
1.631	1	1	164	2	1	28	2196	0	0
1.632	1	1	164	3	1	28	2196	0	0
1.633	1	1	164	4	1	28	2196	0	0
1.634	1	1	164	5	1	28	2196	0	0
1.635	1	1	164	6	1	28	2196	0	0
1.636	1	1	164	7	1	28	2196	0	0
1.637	1	1	164	8	1	28	2196	0	0
1.638	1	1	164	9	1	28	2196	0	0
1.639	1	1	164	10	1	28	2196	0	0
1.64	1	1	165	1	1	28	2196	0	0
1.641	1	1	165	2	1	28	2196	0	0
1.642	1	1	165	3	1	28	2196	0	0
1.643	1	1	165	4	1	28	2196	0	0
1.644	1	1	165	5	1	28	2196	0	0
1.645	1	1	165	6	1	28	2196	0	0
1.646	1	1	165	7	1	28	2196	0	0
1.647	1	1	165	8	1	28	2196	0	0
1.648	1	1	165	9	1	28	2196	0	0
1.649	1	1	165	10	1	28	2196	0	0
1.65	1	1	166	1	1	28	2196	0	0
1.651	1	1	166	2	1	28	2196	0	0
1.652	1	1	166	3	1	28	2196	0	0
1.653	1	1	166	4	1	28	2196	0	0
1.676	1	1	168	7	1	28	2196	0	0
1.677	1	1	168	8	1	28	2196	0	0
1.678	1	1	168	9	1	28	2196	0	0
1.679	1	1	168	10	1	28	2196	0	0
1.68	1	1	169	1	1	28	2196	0	0
1.681	1	1	169	2	1	28	2196	0	0
1.682	1	1	169	3	1	28	2196	0	0
1.683	1	1	169	4	1	28	2196	0	0
1.684	1	1	169	5	1	28	2196	0	0
1.685	1	1	169	6	1	28	2196	0	0
1.686	1	1	169	7	1	28	2196	0	0
1.687	1	1	169	8	1	28	2196	0	0
1.688	1	1	169	9	1	28	2196	0	0
1.689	1	1	169	10	1	28	2196	0	0
1.69	1	1	170	1	1	28	2196	0	0
1.691	1	1	170	2	1	28	2196	0	0
1.692	1	1	170	3	1	28	2196	0	0
1.693	1	1	170	4	1	28	2196	0	0
1.694	1	1	170	5	1	28	2196	0	0
1.695	1	1	170	6	1	28	2196	0	0
1.696	1	1	170	7	1	28	2196	0	0
1.697	1	1	170	8	1	28	2196	0	0
1.698	1	1	170	9	1	28	2196	0	0
1.699	1	1	170	10	1	28	2196	0	0
1.7	1	1	171	1	1	28	2196	0	0
1.701	1	1	171	2	1	28	2196	0	0
1.702	1	1	171	3	1	28	2196	0	0
1.703	1	1	171	4	1	28	2196	0	0
1.704	1	1	171	5	1	28	2196	0	0
1.705	1	1	171	6	1	28	2196	0	0
1.706	1	1	171	7	1	28	2196	0	0
1.707	1	1	171	8	1	28	2196	0	0
1.708	1	1	171	9	1	28	2196	0	0
1.731	1	1	174	2	1	28	2196	0	0
1.732	1	1	174	3	1	28	2196	0	0
1.733	1	1	174	4	1	28	2196	0	0
1.734	1	1	174	5	1	28	2196	0	0
1.735	1	1	174	6	1	28	2196	0	0
1.736	1	1	174	7	1	28	2196	0	0
1.737	1	1	174	8	1	28	2196	0	0
1.738	1	1	174	9	1	28	2196	0	0
1.739	1	1	174	10	1	14	775	0	0
1.74	1	1	175	1	1	14	775	0	0
1.741	1	1	175	2	1	28	2196	0	0
1.742	1	1	175	3	1	28	2196	0	0
1.743	1	1	175	4	1	28	2196	0	0
1.744	1	1	175	5	1	28	2196	0	0
1.745	1	1	175	6	1	28	2196	0	0
1.746	1	1	175	7	1	28	2196	0	0
1.747	1	1	175	8	1	28	2196	0	0
1.748	1	1	175	9	1	28	2196	0	0
1.749	1	1	175	10	1	28	2196	0	0
1.75	1	1	176	1	1	28	2196	0	0
1.751	1	1	176	2	1	28	2196	0	0
1.752	1	1	176	3	1	28	2196	0	0
1.753	1	1	176	4	1	28	2196	0	0
1.754	1	1	176	5	1	28	2196	0	0
1.755	1	1	176	6	1	28	2196	0	0
1.756	1	1	176	7	1	28	2196	0	0
1.757	1	1	176	8	1	28	2196	0	0
1.758	1	1	176	9	1	28	2196	0	0
1.759	1	1	176	10	1	28	2196	0	0
1.76	1	1	177	1	1	28	2196	0	0
1.761	1	1	177	2	1	28	2196	0	0
1.762	1	1	177	3	1	28	2196	0	0
1.763	1	1	177	4	1	28	2196	0	0
1.764	1	1	177	5	1	28	2196	0	0
1.786	1	1	179	7	1	28	2196	0	0
1.787	1	1	179	8	1	28	2196	0	0
1.788	1	1	179	9	1	28	2196	0	0
1.789	1	1	179	10	1	28	2196	0	0
1.79	1	1	180	1	1	28	2196	0	0
1.791	1	1	180	2	1	28	2196	0	0
1.792	1	1	180	3	1	28	2196	0	0
1.793	1	1	180	4	1	28	2196	0	0
1.794	1	1	180	5	1	28	2196	0	0
1.795	1	1	180	6	1	28	2196	0	0
1.796	1	1	180	7	1	28	2196	0	0
1.797	1	1	180	8	1	28	2196	0	0
1.798	1	1	180	9	1	28	2196	0	0
1.799	1	1	180	10	1	28	2196	0	0
1.8	1	1	181	1	1	28	2196	0	0
1.801	1	1	181	2	1	28	2196	0	0
1.802	1	1	181	3	1	28	2196	0	0
1.803	1	1	181	4	1	28	2196	0	0
1.804	1	1	181	5	1	28	2196	0	0
1.805	1	1	181	6	1	28	2196	0	0
1.806	1	1	181	7	1	28	2196	0	0
1.808	1	1	181	9	1	28	2196	0	0
1.809	1	1	181	10	1	28	2196	0	0
1.81	1	1	182	1	1	28	2196	0	0
1.811	1	1	182	2	1	24	1620	0	0
1.812	1	1	182	3	1	24	1620	0	0
1.813	1	1	182	4	1	28	2196	0	0
1.814	1	1	182	5	1	28	2196	0	0
1.815	1	1	182	6	1	28	2196	0	0
1.816	1	1	182	7	1	28	2196	0	0
1.817	1	1	182	8	1	28	2196	0	0
1.818	1	1	182	9	1	28	2196	0	0
1.819	1	1	182	10	1	28	2196	0	0
1.82	1	1	183	1	1	28	2196	0	0
1.841	1	1	185	2	1	28	2196	0	0
1.842	1	1	185	3	1	28	2196	0	0
1.843	1	1	185	4	1	28	2196	0	0
1.844	1	1	185	5	1	28	2196	0	0
1.845	1	1	185	6	1	28	2196	0	0
1.846	1	1	185	7	1	28	2196	0	0
1.847	1	1	185	8	1	28	2196	0	0
1.848	1	1	185	9	1	28	2196	0	0
1.849	1	1	185	10	1	28	2196	0	0
1.85	1	1	186	1	1	28	2196	0	0
1.851	1	1	186	2	1	28	2196	0	0
1.852	1	1	186	3	1	28	2196	0	0
1.853	1	1	186	4	1	28	2196	0	0
1.854	1	1	186	5	1	28	2196	0	0
1.855	1	1	186	6	1	28	2196	0	0
1.856	1	1	186	7	1	28	2196	0	0
1.857	1	1	186	8	1	28	2196	0	0
1.858	1	1	186	9	1	28	2196	0	0
1.859	1	1	186	10	1	28	2196	0	0
1.86	1	1	187	1	1	28	2196	0	0
1.861	1	1	187	2	1	28	2196	0	0
1.862	1	1	187	3	1	28	2196	0	0
1.863	1	1	187	4	1	28	2196	0	0
1.864	1	1	187	5	1	28	2196	0	0
1.865	1	1	187	6	1	28	2196	0	0
1.866	1	1	187	7	1	28	2196	0	0
1.867	1	1	187	8	1	28	2196	0	0
1.868	1	1	187	9	1	28	2196	0	0
1.869	1	1	187	10	1	28	2196	0	0
1.87	1	1	188	1	1	28	2196	0	0
1.871	1	1	188	2	1	28	2196	0	0
1.872	1	1	188	3	1	28	2196	0	0
1.873	1	1	188	4	1	28	2196	0	0
1.896	1	1	190	7	1	28	2196	0	0
1.897	1	1	190	8	1	28	2196	0	0
1.898	1	1	190	9	1	28	2196	0	0
1.899	1	1	190	10	1	28	2196	0	0
1.9	1	1	191	1	1	28	2196	0	0
1.901	1	1	191	2	1	28	2196	0	0
1.902	1	1	191	3	1	28	2196	0	0
1.903	1	1	191	4	1	28	2196	0	0
1.904	1	1	191	5	1	28	2196	0	0
1.905	1	1	191	6	1	28	2196	0	0
1.906	1	1	191	7	1	28	2196	0	0
1.907	1	1	191	8	1	28	2196	0	0
1.908	1	1	191	9	1	28	2196	0	0
1.909	1	1	191	10	1	14	775	0	0
1.91	1	1	192	1	1	14	775	0	0
1.911	1	1	192	2	1	28	2196	0	0
1.912	1	1	192	3	1	28	2196	0	0
1.913	1	1	192	4	1	28	2196	0	0
1.914	1	1	192	5	1	28	2196	0	0
1.915	1	1	192	6	1	28	2196	0	0
1.916	1	1	192	7	1	28	2196	0	0
1.917	1	1	192	8	1	28	2196	0	0
1.918	1	1	192	9	1	28	2196	0	0
1.919	1	1	192	10	1	28	2196	0	0
1.92	1	1	193	1	1	28	2196	0	0
1.921	1	1	193	2	1	28	2196	0	0
1.922	1	1	193	3	1	28	2196	0	0
1.923	1	1	193	4	1	28	2196	0	0
1.924	1	1	193	5	1	28	2196	0	0
1.925	1	1	193	6	1	28	2196	0	0
1.926	1	1	193	7	1	28	2196	0	0
1.927	1	1	193	8	1	28	2196	0	0
1.928	1	1	193	9	1	28	2196	0	0
1.929	1	1	193	10	1	28	2196	0	0
1.951	1	1	196	2	1	28	2196	0	0
1.952	1	1	196	3	1	28	2196	0	0
1.953	1	1	196	4	1	28	2196	0	0
1.954	1	1	196	5	1	28	2196	0	0
1.955	1	1	196	6	1	28	2196	0	0
1.956	1	1	196	7	1	28	2196	0	0
1.957	1	1	196	8	1	28	2196	0	0
1.958	1	1	196	9	1	28	2196	0	0
1.959	1	1	196	10	1	28	2196	0	0
1.96	1	1	197	1	1	28	2196	0	0
1.961	1	1	197	2	1	28	2196	0	0
1.962	1	1	197	3	1	28	2196	0	0
1.963	1	1	197	4	1	28	2196	0	0
1.964	1	1	197	5	1	28	2196	0	0
1.965	1	1	197	6	1	24	1620	0	0
1.966	1	1	197	7	1	24	1620	0	0
1.967	1	1	197	8	1	28	2196	0	0
1.968	1	1	197	9	1	28	2196	0	0
1.969	1	1	197	10	1	28	2196	0	0
1.97	1	1	198	1	1	28	2196	0	0
1.971	1	1	198	2	1	28	2196	0	0
1.972	1	1	198	3	1	28	2196	0	0
1.973	1	1	198	4	1	28	2196	0	0
1.974	1	1	198	5	1	28	2196	0	0
1.975	1	1	198	6	1	28	2196	0	0
1.976	1	1	198	7	1	28	2196	0	0
1.977	1	1	198	8	1	28	2196	0	0
1.978	1	1	198	9	1	28	2196	0	0
1.979	1	1	198	10	1	28	2196	0	0
1.98	1	1	199	1	1	28	2196	0	0
1.981	1	1	199	2	1	28	2196	0	0
1.982	1	1	199	3	1	28	2196	0	0
1.983	1	1	199	4	1	28	2196	0	0
2.006	1	1	201	7	1	28	2196	0	0
2.007	1	1	201	8	1	28	2196	0	0
2.008	1	1	201	9	1	28	2196	0	0
2.009	1	1	201	10	1	28	2196	0	0
2.01	1	1	202	1	1	28	2196	0	0
2.011	1	1	202	2	1	28	2196	0	0
2.012	1	1	202	3	1	28	2196	0	0
2.013	1	1	202	4	1	28	2196	0	0
2.014	1	1	202	5	1	28	2196	0	0
2.015	1	1	202	6	1	28	2196	0	0
2.016	1	1	202	7	1	28	2196	0	0
2.017	1	1	202	8	1	28	2196	0	0
2.018	1	1	202	9	1	28	2196	0	0
2.019	1	1	202	10	1	28	2196	0	0
2.02	1	1	203	1	1	28	2196	0	0
2.021	1	1	203	2	1	28	2196	0	0
2.022	1	1	203	3	1	28	2196	0	0
2.023	1	1	203	4	1	28	2196	0	0
2.024	1	1	203	5	1	28	2196	0	0
2.025	1	1	203	6	1	28	2196	0	0
2.026	1	1	203	7	1	28	2196	0	0
2.027	1	1	203	8	1	28	2196	0	0
2.028	1	1	203	9	1	28	2196	0	0
2.029	1	1	203	10	1	28	2196	0	0
2.03	1	1	204	1	1	28	2196	0	0
2.031	1	1	204	2	1	28	2196	0	0
2.032	1	1	204	3	1	28	2196	0	0
2.033	1	1	204	4	1	28	2196	0	0
2.034	1	1	204	5	1	28	2196	0	0
2.035	1	1	204	6	1	28	2196	0	0
2.036	1	1	204	7	1	28	2196	0	0
2.037	1	1	204	8	1	28	2196	0	0
2.038	1	1	204	9	1	28	2196	0	0
2.039	1	1	204	10	1	28	2196	0	0
2.061	1	1	207	2	1	28	2196	0	0
2.062	1	1	207	3	1	28	2196	0	0
2.063	1	1	207	4	1	28	2196	0	0
2.064	1	1	207	5	1	28	2196	0	0
2.065	1	1	207	6	1	28	2196	0	0
2.066	1	1	207	7	1	28	2196	0	0
2.067	1	1	207	8	1	28	2196	0	0
2.068	1	1	207	9	1	28	2196	0	0
2.069	1	1	207	10	1	28	2196	0	0
2.07	1	1	208	1	1	28	2196	0	0
2.071	1	1	208	2	1	28	2196	0	0
2.072	1	1	208	3	1	28	2196	0	0
2.073	1	1	208	4	1	28	2196	0	0
2.074	1	1	208	5	1	28	2196	0	0
2.075	1	1	208	6	1	28	2196	0	0
2.076	1	1	208	7	1	28	2196	0	0
2.077	1	1	208	8	1	28	2196	0	0
2.078	1	1	208	9	1	28	2196	0	0
2.079	1	1	208	10	1	28	2196	0	0
2.08	1	1	209	1	1	28	2196	0	0
2.081	1	1	209	2	1	28	2196	0	0
